,LearningRate,WindowSize,ValidationAccuracy,Bias,Variance,Time
459,3.7750000000000004,1,0.8333333333333334,8.0,0.03833333333333334,9.735929012298584
460,3.7750000000000004,2,0.9166666666666666,7.666666666666667,0.03333333333333333,6.187999725341797
461,3.7750000000000004,4,0.9166666666666666,7.666666666666667,0.02,5.5219995975494385
462,3.7750000000000004,100,0.8333333333333334,8.0,0.225,4.893005132675171
463,3.7750000000000004,5,0.9166666666666666,7.666666666666667,0.04666666666666667,5.194000244140625
464,3.7750000000000004,10,0.8333333333333334,7.666666666666667,0.024999999999999998,5.126999855041504
465,3.7750000000000004,50,0.6666666666666666,8.0,0.13833333333333334,6.060999870300293
466,3.7750000000000004,20,0.6666666666666666,7.666666666666667,0.04666666666666667,4.68899941444397
467,3.7750000000000004,25,0.8333333333333334,7.666666666666667,0.09333333333333334,4.869997978210449
468,4.3875,1,0.8333333333333334,8.0,0.03833333333333334,9.772998571395874
469,4.3875,2,0.9166666666666666,7.666666666666667,0.03166666666666667,6.234767198562622
470,4.3875,4,0.9166666666666666,7.666666666666667,0.03,5.536995887756348
471,4.3875,100,0.8333333333333334,8.333333333333334,0.20000000000000004,4.850003957748413
472,4.3875,5,0.9166666666666666,7.666666666666667,0.05000000000000001,5.187997817993164
473,4.3875,10,0.9166666666666666,7.666666666666667,0.028333333333333332,5.205004692077637
474,4.3875,50,0.6666666666666666,8.333333333333334,0.13999999999999999,6.037999629974365
475,4.3875,20,0.9166666666666666,7.666666666666667,0.060000000000000005,4.73099684715271
476,4.3875,25,0.9166666666666666,7.666666666666667,0.08999999999999998,4.919999361038208
477,5.0,1,0.8333333333333334,8.0,0.03833333333333334,9.719000101089478
478,5.0,2,0.9166666666666666,7.666666666666667,0.028333333333333332,6.1789281368255615
479,5.0,4,0.9166666666666666,7.666666666666667,0.03833333333333333,5.362999677658081
480,5.0,100,0.8333333333333334,8.0,0.21666666666666667,4.8340003490448
481,5.0,5,0.9166666666666666,7.666666666666667,0.065,5.165003538131714
482,5.0,10,0.8333333333333334,7.666666666666667,0.03166666666666667,5.248000621795654
483,5.0,50,0.8333333333333334,8.333333333333334,0.15333333333333335,6.125999689102173
484,5.0,20,0.9166666666666666,7.666666666666667,0.05666666666666667,5.2430055141448975
485,5.0,25,0.9166666666666666,8.0,0.10999999999999999,5.153994083404541
486,0.1,1,0.9166666666666666,7.833333333333333,0.041666666666666664,10.096999883651733
487,0.1,2,0.9166666666666666,7.75,0.03666666666666667,6.577661037445068
488,0.1,4,1.0,7.75,0.041666666666666664,5.732020854949951
489,0.1,100,1.0,7.833333333333333,0.03333333333333333,4.778996229171753
490,0.1,5,0.9166666666666666,7.75,0.03166666666666667,5.3530004024505615
491,0.1,10,0.9166666666666666,7.75,0.02333333333333333,5.371999740600586
492,0.1,50,0.9166666666666666,7.75,0.04833333333333333,6.146000862121582
493,0.1,20,0.9166666666666666,7.75,0.03166666666666667,4.908999443054199
494,0.1,25,0.9166666666666666,7.75,0.03833333333333334,5.063999652862549
495,0.7125,1,0.9166666666666666,7.833333333333333,0.041666666666666664,10.253997564315796
496,0.7125,2,0.9166666666666666,7.75,0.041666666666666664,6.3449482917785645
497,0.7125,4,0.9166666666666666,7.75,0.03666666666666667,5.557003021240234
498,0.7125,100,1.0,7.833333333333333,0.043333333333333335,4.529998779296875
499,0.7125,5,0.9166666666666666,7.75,0.03833333333333333,5.44927453994751
500,0.7125,10,0.9166666666666666,7.75,0.03166666666666667,5.561179161071777
501,0.7125,50,0.9166666666666666,7.75,0.05000000000000001,6.140000820159912
502,0.7125,20,0.9166666666666666,7.75,0.03833333333333334,4.837999105453491
